grad_norm,loss,loss_cal,loss_cal_q0,loss_cal_q1,loss_cal_q2,loss_cal_q3,loss_diff,loss_diff_q0,loss_diff_q1,loss_diff_q2,loss_diff_q3,loss_q0,loss_q1,loss_q2,loss_q3,param_norm,samples,step
13.13399209515843,1.0057458877563477,0.2704540491104126,0.30734886477390927,0.27458077669143677,0.2251705303788185,0.285855953892072,1.0057458877563477,1.003808359305064,0.9893423318862915,1.014167070388794,0.998246431350708,1.003808359305064,0.9893423318862915,1.014167070388794,0.998246431350708,227.18234328978863,16,0
8.94194202154712,0.23017292905598905,0.18152934938669207,0.18598246345534256,0.18071572125418922,0.1809988575211417,0.17929313035339728,0.23017292905598905,0.3313423949293788,0.20794880084607054,0.20150004052427675,0.19241642725193042,0.3313423949293788,0.20794880084607054,0.20150004052427675,0.19241642725193042,227.29414652099436,1616,100
5.078118522046895,0.028753452496603108,0.1435709229111671,0.1456388843185996,0.13873023177107802,0.14845427603417433,0.1380937618520506,0.028753452496603108,0.08014566419911018,0.015348274218874476,0.007074679196160775,0.005784488033547875,0.08014566419911018,0.015348274218874476,0.007074679196160775,0.005784488033547875,227.41636797837944,3216,200
4.314186118284057,0.018232715730555366,0.13098723262548445,0.1311280276757061,0.1285872033992668,0.13256743846019475,0.13105999294202778,0.018232715730555366,0.05305471936273471,0.01137488142552751,0.004231762062378959,0.003062866394126713,0.05305471936273471,0.01137488142552751,0.004231762062378959,0.003062866394126713,227.49931574159638,4816,300
4.001906376298499,0.014672336946241562,0.12595690995454795,0.12601551381342224,0.1268721916586964,0.12570316560822667,0.12439980797488912,0.014672336946241562,0.04131364692692403,0.009709760575859596,0.003714097221197177,0.002347692365907713,0.04131364692692403,0.009709760575859596,0.003714097221197177,0.002347692365907713,227.53859853042934,6416,400
3.813645150402362,0.013142379068303858,0.12158193767070767,0.12366081929374143,0.11682655938055322,0.12769613191188942,0.12014835206531074,0.013142379068303858,0.039226130836499826,0.008683674235496376,0.0033719218817764305,0.001971595750738923,0.039226130836499826,0.008683674235496376,0.0033719218817764305,0.001971595750738923,227.56905613855298,8016,500
3.8429545588379868,0.012282271501608188,0.11443413667380811,0.10978091483253365,0.12416041551401195,0.11334705582352912,0.11114679510108856,0.012282271501608188,0.03488099177271166,0.008151997074990262,0.003003372536210408,0.00167866794035683,0.03488099177271166,0.008151997074990262,0.003003372536210408,0.00167866794035683,227.5983850360189,9616,600
3.950817163095438,0.010865282304584977,0.11163172371685502,0.1103950182048532,0.1077851999018873,0.10778830372298728,0.12030985820383286,0.010865282304584977,0.032362663692661706,0.007814324121181005,0.002846866756378027,0.0014973352926469703,0.032362663692661706,0.007814324121181005,0.002846866756378027,0.0014973352926469703,227.62979708780952,11216,700
3.803265873972666,0.010834162338869649,0.1081278688460588,0.11184021040702917,0.10464692978170147,0.10603950599022686,0.10904154350191204,0.010834162338869649,0.031623998879679004,0.007366686612858392,0.002569538333317472,0.001415444845644541,0.031623998879679004,0.007366686612858392,0.002569538333317472,0.001415444845644541,227.66548428233278,12816,800
3.762577068489185,0.009778797365725045,0.1007809541001916,0.10769236705190176,0.1055451659070147,0.09474772302334317,0.09570758817999643,0.009778797365725045,0.026656603511939773,0.007512985374851839,0.0023312496990628975,0.0013110791893047992,0.026656603511939773,0.007512985374851839,0.0023312496990628975,0.0013110791893047992,227.69737352382086,14416,900
4.166276936488284,0.008707282135728746,0.10343832410871986,0.11185155924685918,0.09987350384684394,0.10102755492955978,0.09289451087935008,0.008707282135728746,0.02468982180509042,0.0067051086215633255,0.0023440177820186906,0.001131387849263797,0.02468982180509042,0.0067051086215633255,0.0023440177820186906,0.001131387849263797,227.73576028154733,16016,1000
3.8155094858928296,0.009257898274809115,0.09542691629379989,0.09764814500373835,0.09297044516891455,0.09535475221417729,0.0963491871310719,0.009257898274809115,0.026618480127618402,0.007000051552342192,0.0022221200674259305,0.001260262747264233,0.026618480127618402,0.007000051552342192,0.0022221200674259305,0.001260262747264233,227.77340594173583,17616,1100
3.8609899841774635,0.009993685462977742,0.0922849674150348,0.09228917810847888,0.090613900213283,0.09513401042354,0.09361170930787918,0.009993685462977742,0.029496043001043273,0.006992002035166917,0.002470566890834519,0.001289761630669622,0.029496043001043273,0.006992002035166917,0.002470566890834519,0.001289761630669622,227.81641024230566,19216,1200
3.9512697856831194,0.008286418495699763,0.08718720685690641,0.08475158382207143,0.08589354390505602,0.08700080012535898,0.09175584340772155,0.008286418495699763,0.02352423773729244,0.00641728716749107,0.0019048208217293378,0.0010433098568868508,0.02352423773729244,0.00641728716749107,0.0019048208217293378,0.0010433098568868508,227.85762745132098,20816,1300
3.892629417351044,0.008111149694304917,0.08744960237294445,0.09040645668442503,0.0846483974341065,0.08216667089401551,0.08891091357390764,0.008111149694304917,0.023153673313799455,0.00599741471322635,0.0019667943722341237,0.0009794558370435763,0.023153673313799455,0.00599741471322635,0.0019667943722341237,0.0009794558370435763,227.8963041681012,22416,1400
3.6867573997949634,0.006730338535271585,0.08297345664352175,0.08336051272000758,0.08125833431400618,0.08325593172309866,0.08546847356316611,0.006730338535271585,0.01827485119213263,0.005629703187121338,0.0017555697197213962,0.0009142794569506474,0.01827485119213263,0.005629703187121338,0.0017555697197213962,0.0009142794569506474,227.9333587103002,24016,1500
3.6469336861036155,0.006718644411303102,0.08087034769356248,0.08461023812930353,0.07687676153784878,0.08018629522640487,0.08173532306424892,0.006718644411303102,0.018778024374919607,0.005724081046269814,0.0016473248600959768,0.0008175192901799431,0.018778024374919607,0.005724081046269814,0.0016473248600959768,0.0008175192901799431,227.96486336506803,25616,1600
3.6652673645030127,0.008179884275887157,0.07904631890356542,0.07981396690412684,0.07964600728265463,0.08379862964694647,0.07377615519890586,0.008179884275887157,0.025555805861698883,0.005984851064983174,0.001796988662409142,0.001045660997381978,0.025555805861698883,0.005984851064983174,0.001796988662409142,0.001045660997381978,228.00890965864866,27216,1700
3.465791712416997,0.007167885426897557,0.07754893686622387,0.07094431906848787,0.07545427088923934,0.08267002922689762,0.08363268375986167,0.007167885426897557,0.019554133880434633,0.005810478157960248,0.0016317047575689205,0.0007745330149007233,0.019554133880434633,0.005810478157960248,0.0016317047575689205,0.0007745330149007233,228.041851554649,28816,1800
3.765045099170367,0.0069253916409797965,0.07849940210580823,0.0798503812190286,0.0762400930508418,0.07771931242488034,0.0766730091207733,0.0069253916409797965,0.018951767957120953,0.005679839182638384,0.0016313557637788894,0.0007735843101969747,0.018951767957120953,0.005679839182638384,0.0016313557637788894,0.0007735843101969747,228.07464879259697,30416,1900
3.4203541765288086,0.006183817394776271,0.07552817605435848,0.07387181118105511,0.07463445793363355,0.07923143654530933,0.07395996340927824,0.006183817394776271,0.018267297813970903,0.005450783893714825,0.0015228983322297185,0.0007043541800647872,0.018267297813970903,0.005450783893714825,0.0015228983322297185,0.0007043541800647872,228.11107086404246,32016,2000
3.467622224956967,0.006762611959129567,0.07275012269616121,0.06811753191650691,0.06748284461280822,0.0750532422219473,0.08001586896064403,0.006762611959129567,0.019850522785108245,0.005543614770357062,0.0015370045494740878,0.0008034054334387632,0.019850522785108245,0.005543614770357062,0.0015370045494740878,0.0008034054334387632,228.14692904789882,33616,2100
3.439586836770782,0.005313404868356879,0.07358571399003268,0.07304142843365222,0.07830770179802149,0.0755785054141849,0.06739118214613662,0.005313404868356879,0.014311107144094809,0.005457750025184908,0.0014572842468122211,0.0006491915622307101,0.014311107144094809,0.005457750025184908,0.0014572842468122211,0.0006491915622307101,228.18440028742083,35216,2200
3.446549616912194,0.005186381640378381,0.0692115317098797,0.06793137122912488,0.07342105048609654,0.06433814039123781,0.07055347332080504,0.005186381640378381,0.01380182681048322,0.005272558516770733,0.0013268878160315712,0.0006349585046704118,0.01380182681048322,0.005272558516770733,0.0013268878160315712,0.0006349585046704118,228.22105190755045,36816,2300
3.1405271525103555,0.006150332487886771,0.0669907192513347,0.07193018491916725,0.0644630724080849,0.0663353531350067,0.06650068524753812,0.006150332487886771,0.01871753602111389,0.004974853405669993,0.0014083197153524137,0.0006884833396970237,0.01871753602111389,0.004974853405669993,0.0014083197153524137,0.0006884833396970237,228.2565856037014,38416,2400
3.389406497154673,0.0059040598431602115,0.07054580744355915,0.07057312015493064,0.07329399576655725,0.07120047576256507,0.0656931914448629,0.0059040598431602115,0.01735328924168196,0.005166620965495605,0.001415467995477203,0.0006825682267069559,0.01735328924168196,0.005166620965495605,0.001415467995477203,0.0006825682267069559,228.29088429729487,40016,2500
3.293870082635031,0.005668142051436009,0.06590866737067692,0.06682647849204261,0.06715124973672491,0.06324834255746724,0.06679738767394057,0.005668142051436009,0.014889328922949495,0.004947263663329761,0.0013052596396607291,0.0005796510026924162,0.014889328922949495,0.004947263663329761,0.0013052596396607291,0.0005796510026924162,228.33177290952932,41616,2600
3.4005427459778623,0.005374794260133057,0.06640782926231625,0.06639639521364324,0.06662386934730319,0.06856061379712916,0.06544577244238631,0.005374794260133057,0.014543574294433584,0.004896795298043952,0.001284354992780142,0.0005941503792319654,0.014543574294433584,0.004896795298043952,0.001284354992780142,0.0005941503792319654,228.36702308787827,43216,2700
3.1747758361221714,0.005564873770345007,0.06378595333546398,0.06619098653201656,0.06434846219134997,0.05890288350321531,0.06630009589716794,0.005564873770345007,0.015097236901198335,0.004800795566429711,0.0012848288406707234,0.0005686334161264067,0.015097236901198335,0.004800795566429711,0.0012848288406707234,0.0005686334161264067,228.40147780651012,44816,2800
2.9922131432283967,0.005606533951358872,0.06433841094374655,0.059892042564320305,0.06453557618233675,0.06861096709448233,0.0643927967196043,0.005606533951358872,0.017545779119245705,0.004833887146781937,0.0013799652620820838,0.0006143754326252043,0.017545779119245705,0.004833887146781937,0.0013799652620820838,0.0006143754326252043,228.44057473040064,46416,2900
2.943471555343084,0.005602404735982422,0.063595271743834,0.060265252051848704,0.06729459976852141,0.06455515132922868,0.06246068347786371,0.005602404735982422,0.014544668973602801,0.00503485814875545,0.0012279533000669049,0.0005796966367110737,0.014544668973602801,0.00503485814875545,0.0012279533000669049,0.0005796966367110737,228.4830528848776,48016,3000
3.1092611046926635,0.005154158984078092,0.06269016057252881,0.06290492823001789,0.05992653197381739,0.06703692478526249,0.05753333622867121,0.005154158984078092,0.01427024527400081,0.004528638402357826,0.0012885028347535189,0.0005130896441071255,0.01427024527400081,0.004528638402357826,0.0012885028347535189,0.0005130896441071255,228.52130296902615,49616,3100
3.131729257994238,0.005411667015869168,0.06256388347595934,0.05623901099960004,0.056030394621792656,0.06575032535988498,0.07178895926306864,0.005411667015869168,0.01586585922290883,0.004965132911971721,0.001254810218725511,0.0005252040741358193,0.01586585922290883,0.004965132911971721,0.001254810218725511,0.0005252040741358193,228.56051115126206,51216,3200
3.0091391861198193,0.004926889996277168,0.06404884506016968,0.06410898263464229,0.06342707250684926,0.06918636781165913,0.06023854698605868,0.004926889996277168,0.012672067806804516,0.004812876183537229,0.001228266125947997,0.0005226725781847842,0.012672067806804516,0.004812876183537229,0.001228266125947997,0.0005226725781847842,228.60188025571549,52816,3300
