grad_norm,loss,loss_cal,loss_cal_q0,loss_cal_q1,loss_cal_q2,loss_cal_q3,loss_diff,loss_diff_q0,loss_diff_q1,loss_diff_q2,loss_diff_q3,loss_q0,loss_q1,loss_q2,loss_q3,param_norm,samples,step
1.8680280691344144,0.011035182191990319,0.02925408123061062,0.028532356651257765,0.027729815095663073,0.030215255506426217,0.029527047038681333,0.011035182191990319,0.03552335541601479,0.006184699844743595,0.002358612763950636,0.0017886071384753113,0.03552335541601479,0.006184699844743595,0.002358612763950636,0.0017886071384753113,253.53374719469963,16016,1000
1.9595134656505049,0.011185399955138566,0.028261093758046637,0.027546049828907522,0.02763499668069991,0.02699156409782888,0.027317992517271572,0.011185399955138566,0.033416307933200454,0.006459910371789641,0.0021918844574872203,0.0016655568200213886,0.033416307933200454,0.006459910371789641,0.0021918844574872203,0.0016655568200213886,253.76995205663664,17616,1100
1.820569449565906,0.009476192954462016,0.025238177422434078,0.025448982732800298,0.025631995664437857,0.02422684746169708,0.0253969177498108,0.009476192954462016,0.028808292656993625,0.006052141854911095,0.0018596941306592131,0.0014859568573697703,0.028808292656993625,0.006052141854911095,0.0018596941306592131,0.0014859568573697703,254.80001671481062,19216,1200
1.6172971514534717,0.009267432233318686,0.02294559881091118,0.023086975142836086,0.023782331757817632,0.022791335213984732,0.022197143999195493,0.009267432233318686,0.028289581460835392,0.005923218183202799,0.0018707718839926536,0.0013786428339461203,0.028289581460835392,0.005923218183202799,0.0018707718839926536,0.0013786428339461203,254.9127477484966,20816,1300
1.73377148824335,0.009377151306252931,0.02268389960750937,0.022296099834732824,0.02252119139499836,0.022984101800151504,0.021425226446604613,0.009377151306252931,0.03020751472354465,0.005819832944462278,0.0017902852464925718,0.0013220202910327686,0.03020751472354465,0.005819832944462278,0.0017902852464925718,0.0013220202910327686,255.29792545087065,22416,1400
1.5465027667544133,0.009137466400861745,0.02024152097292244,0.019507902400033885,0.020368426198457554,0.020109986519673797,0.020677735442828592,0.009137466400861745,0.02785515858255113,0.005700015567212204,0.0017990640779316884,0.0013519518420909728,0.02785515858255113,0.005700015567212204,0.0017990640779316884,0.0013519518420909728,255.50302666911452,24016,1500
1.5711041457511215,0.010488755402620885,0.01885675879195331,0.019271501255830253,0.017846928967477423,0.01870970174305275,0.019397642546177325,0.010488755402620885,0.031383845338477996,0.005848526402812027,0.0022490000097216117,0.0018692665950863173,0.031383845338477996,0.005848526402812027,0.0022490000097216117,0.0018692665950863173,255.380782313957,25616,1600
1.408403723735975,0.008233670007903131,0.017357768267393103,0.01693283593089419,0.017631041970576855,0.016976953375544106,0.01727093999592089,0.008233670007903131,0.02454829191917489,0.005289105925566657,0.001599060349652562,0.0012316916463044815,0.02454829191917489,0.005289105925566657,0.001599060349652562,0.0012316916463044815,255.56342189718634,27216,1700
1.670686762860551,0.00812123223906383,0.017823691423982387,0.018224726308221417,0.017675176380715238,0.017388026347369183,0.01735237651495121,0.00812123223906383,0.02358585365944959,0.00557746704281874,0.0016902810431041518,0.0013340127726468429,0.02358585365944959,0.00557746704281874,0.0016902810431041518,0.0013340127726468429,256.53189487940506,28816,1800
1.756188093227876,0.007980919154360893,0.017026160312816493,0.01616345441750724,0.01683973062450519,0.01710692229275797,0.017460390897490078,0.007980919154360893,0.023978839374871726,0.00498718511731813,0.0015262749487231725,0.0011555820322295136,0.023978839374871726,0.00498718511731813,0.0015262749487231725,0.0011555820322295136,256.8012790133576,30416,1900
1.6360683399332896,0.008042975983116785,0.017301205666735764,0.01712664062484746,0.017436627029558668,0.017235557536822634,0.017027604192631655,0.008042975983116785,0.02410893087238167,0.005164933613134458,0.00159174010347057,0.0012878790724221842,0.02410893087238167,0.005164933613134458,0.00159174010347057,0.0012878790724221842,258.2152168712178,32016,2000
1.402863824082049,0.007372156629571692,0.014998609432950616,0.015003938319941243,0.014613462924744258,0.014910976190044943,0.015163763183591987,0.007372156629571692,0.02253125452987602,0.00473850786511321,0.0015509258095016117,0.0011245927941106106,0.02253125452987602,0.00473850786511321,0.0015509258095016117,0.0011245927941106106,258.3094238819895,33616,2100
1.2118521347647357,0.007253895690664651,0.013267691740766164,0.01355092553545046,0.01330189750783216,0.013001920538338492,0.012963457912975401,0.007253895690664651,0.022996235096201356,0.004344663792789907,0.001343138558219099,0.0010590664518386258,0.022996235096201356,0.004344663792789907,0.001343138558219099,0.0010590664518386258,258.0631479107125,35216,2200
1.2188137433546309,0.007139796426054095,0.01254837363027036,0.012948293318017718,0.012388078349579059,0.012190451627621088,0.01244909535267452,0.007139796426054095,0.021586242336045766,0.00447674310343774,0.00128541045795338,0.0010180936303766585,0.021586242336045766,0.00447674310343774,0.00128541045795338,0.0010180936303766585,258.0990666165528,36816,2300
1.1702737017331537,0.00667918615974486,0.012122753821313377,0.012521308931023385,0.012262610264359888,0.011548063873405045,0.012079122413858641,0.00667918615974486,0.019477979373414504,0.004252131770972119,0.0012286298568547486,0.0009087311425720685,0.019477979373414504,0.004252131770972119,0.0012286298568547486,0.0009087311425720685,258.41309250530884,38416,2400
1.2516820448041848,0.007725206033792341,0.011744200736284256,0.01157792825769218,0.011936865111613725,0.011276275197993586,0.011971203354769406,0.007725206033792341,0.024412419669152707,0.0045639733278276,0.0013186886283744804,0.0010318403535347898,0.024412419669152707,0.0045639733278276,0.0013186886283744804,0.0010318403535347898,258.2682662067791,40016,2500
1.2075849096922173,0.006252611242816786,0.011310484353452922,0.01119565249193985,0.011034920928371638,0.011567714012014741,0.010631446632967646,0.006252611242816786,0.017841486401438063,0.004142541409085732,0.0011662064557782877,0.000866219696869122,0.017841486401438063,0.004142541409085732,0.0011662064557782877,0.000866219696869122,258.6896633981495,41616,2600
1.1604827322501208,0.006147489732829856,0.010852491557598123,0.011007332430791944,0.010532256199243967,0.010592031526699757,0.011124973562648046,0.006147489732829856,0.018422994883407498,0.0038396127965265453,0.0011252603829733194,0.0008442484938829605,0.018422994883407498,0.0038396127965265453,0.0011252603829733194,0.0008442484938829605,258.6577400066091,43216,2700
1.1849705422117756,0.005546453022398057,0.010577967548742895,0.010544148533535767,0.010454375382852293,0.010910902629056196,0.010269314002261335,0.005546453022398057,0.0178925713059844,0.003801352619721091,0.001066675697810007,0.0007384812716526755,0.0178925713059844,0.003801352619721091,0.001066675697810007,0.0007384812716526755,259.01703531403575,44816,2800
1.3465694801612016,0.006564892935566603,0.010968379252590239,0.011582135604694482,0.010373228932634286,0.011022965544559348,0.010958766564726836,0.006564892935566603,0.0200516698084539,0.003990647843867237,0.0011175869098302446,0.0008498037127894962,0.0200516698084539,0.003990647843867237,0.0011175869098302446,0.0008498037127894962,259.21888918964174,46416,2900
1.151430057863451,0.006289373574545602,0.010394171355292197,0.010001317414864697,0.009731137857674967,0.010579136127166234,0.010925020847057734,0.006289373574545602,0.01903191821635942,0.0038401604741369897,0.0010572218008746857,0.0007837177927011446,0.01903191821635942,0.0038401604741369897,0.0010572218008746857,0.0007837177927011446,259.6159574786758,48016,3000
1.1035059856169576,0.005886032934067772,0.009819070640951397,0.009781076169400918,0.009962769873880577,0.009993177421092604,0.009378516758881397,0.005886032934067772,0.016996550492920166,0.0036958654298467814,0.0010113949351703382,0.0007898194660362467,0.016996550492920166,0.0036958654298467814,0.0010113949351703382,0.0007898194660362467,259.5249566969839,49616,3100
1.0226473705665524,0.004995845968369394,0.009169808453880253,0.009089319208808422,0.009236118394557373,0.00920450861236397,0.00882027586399982,0.004995845968369394,0.01577457456089751,0.003379710856357116,0.0008528762370654633,0.0006024895850451982,0.01577457456089751,0.003379710856357116,0.0008528762370654633,0.0006024895850451982,260.08633949441105,51216,3200
1.0850722411424236,0.005549768973141908,0.009246224379166959,0.00930408389177128,0.009215547959441829,0.009360748763542584,0.009068713498244186,0.005549768973141908,0.016171639666752988,0.003843909441663671,0.0010068277929903833,0.0007673310853355472,0.016171639666752988,0.003843909441663671,0.0010068277929903833,0.0007673310853355472,260.1634557909565,52816,3300
1.0385587278127673,0.005213869576109573,0.009008187022991481,0.008974236795867646,0.008823513074631481,0.009112947082190487,0.008841971396397676,0.005213869576109573,0.015031918174398294,0.0032938689202942446,0.0009132630901269181,0.0006684112902314082,0.015031918174398294,0.0032938689202942446,0.0009132630901269181,0.0006684112902314082,260.47967695063113,54416,3400
0.983392584324936,0.005439756991108881,0.00848801165819168,0.0086279092099811,0.00841576460280302,0.00854430667880246,0.00803844059056228,0.005439756991108881,0.01791269135444536,0.0033102306073142483,0.0010268657701375322,0.0007801855438218812,0.01791269135444536,0.0033102306073142483,0.0010268657701375322,0.0007801855438218812,260.3561328077783,56016,3500
0.9540242290452332,0.004609159071696926,0.008260377272963524,0.008167005246070065,0.008349022756311865,0.008333617445743197,0.00808642497361122,0.004609159071696926,0.013672256374242473,0.003401331302934477,0.0007861142844807263,0.0005773470297889186,0.013672256374242473,0.003401331302934477,0.0007861142844807263,0.0005773470297889186,260.49445765835844,57616,3600
0.9355763790969114,0.004968514973297714,0.007876593591645359,0.00808018612525487,0.00776953036466518,0.007751461779398302,0.007886982504860494,0.004968514973297714,0.014627103253578905,0.0034268052218434037,0.0008776064398301071,0.0006606661657133372,0.014627103253578905,0.0034268052218434037,0.0008776064398301071,0.0006606661657133372,260.9691900151972,59216,3700
1.164095500897889,0.006271737690549343,0.008829418718814857,0.009151621868482548,0.008418450025567138,0.00868468612785728,0.008498461325967837,0.006271737690549343,0.018441023516230434,0.003506234931168372,0.0009729508878774045,0.0007588821130420605,0.018441023516230434,0.003506234931168372,0.0009729508878774045,0.0007588821130420605,260.63868259334305,60816,3800
1.088368339424024,0.004900995881762358,0.00841846426483244,0.008470955424477716,0.007933669644297054,0.008684876911560587,0.008498708536697135,0.004900995881762358,0.01629811180794629,0.0033241556501404116,0.0008477141181679651,0.0006287139018647127,0.01629811180794629,0.0033241556501404116,0.0008477141181679651,0.0006287139018647127,261.2004103468137,62416,3900
1.1400678352781555,0.005791128329001366,0.008634580960497254,0.008510078152083845,0.008437467117478416,0.008684338453135088,0.00854262680596543,0.005791128329001366,0.018552151447810732,0.003689619415390848,0.0010653372265273721,0.0008171091419788102,0.018552151447810732,0.003689619415390848,0.0010653372265273721,0.0008171091419788102,261.82987390902827,64016,4000
0.9505468076331347,0.0046524605271406495,0.007763557503931226,0.007885485281887268,0.007652262962556641,0.007537325744119423,0.007948469430346852,0.0046524605271406495,0.013286051889657074,0.0033270513937789857,0.0007949225462952116,0.0005983035739724195,0.013286051889657074,0.0033270513937789857,0.0007949225462952116,0.0005983035739724195,261.98882046557827,65616,4100
1.1048623082928966,0.0046915668027941145,0.007954273726791148,0.008168139200000703,0.007577030571299134,0.0077863979033300735,0.007881959047486436,0.0046915668027941145,0.013076337487620509,0.003165184038129301,0.0008130017606182017,0.0005826615824746546,0.013076337487620509,0.003165184038129301,0.0008130017606182017,0.0005826615824746546,262.58018294257965,67216,4200
1.0847191339794402,0.004215494783711619,0.00827002135571092,0.008260943018588802,0.00795812594064045,0.008009971365817086,0.00840225033673711,0.004215494783711619,0.012931664910865961,0.002990948000297063,0.0007179183964094264,0.0004815875076423652,0.012931664910865961,0.002990948000297063,0.0007179183964094264,0.0004815875076423652,262.99350931511987,68816,4300
1.0960493618241893,0.004130898223957045,0.008289784281514594,0.007977948705463863,0.008388996438070277,0.008434543179269534,0.008085824273875915,0.004130898223957045,0.012844160807112027,0.0033187932234849896,0.0007176068753712376,0.000500449269384262,0.012844160807112027,0.0033187932234849896,0.0007176068753712376,0.000500449269384262,263.62689937754476,70416,4400
0.9136272361041253,0.0048310469265561585,0.007325100912712515,0.0073102383554790925,0.0075176048986954494,0.007128051059685415,0.007276421712233126,0.0048310469265561585,0.014382611068903884,0.00307514433544583,0.0007992476858282652,0.0005834803172632078,0.014382611068903884,0.00307514433544583,0.0007992476858282652,0.0005834803172632078,263.9853334327532,72016,4500
0.9151941608841166,0.004194411918288096,0.006846378953196107,0.006419467000586167,0.006991438231162476,0.006641131285235773,0.0069728721760360405,0.004194411918288096,0.012780296760836566,0.0033168678098579167,0.0007724865720404153,0.0005743857761875634,0.012780296760836566,0.0033168678098579167,0.0007724865720404153,0.0005743857761875634,264.472440018875,73616,4600
0.8955246949556711,0.005401552121620626,0.0068954454455524665,0.007101575890669831,0.006747213416840125,0.006553323306376727,0.006931529397537052,0.005401552121620626,0.015580327168088826,0.0030958893296295143,0.0008479164043099848,0.0006135533528178806,0.015580327168088826,0.0030958893296295143,0.0008479164043099848,0.0006135533528178806,265.165942246688,75216,4700
0.8940992643703848,0.004491353264311326,0.006691294931806623,0.006749566130724464,0.006521382060320294,0.006499494407120544,0.0068051638400692584,0.004491353264311326,0.014033101979832815,0.003057909737537834,0.0008520809124271249,0.0006250778883440937,0.014033101979832815,0.003057909737537834,0.0008520809124271249,0.0006250778883440937,264.32194112301835,76816,4800
0.8792083814054585,0.004111317344359123,0.00653927686624229,0.00652404589096427,0.006565772638272784,0.006244390891915114,0.0067056490116315145,0.004111317344359123,0.012314621917434251,0.0029268257265773825,0.0007122485148654801,0.0005455012521459023,0.012314621917434251,0.0029268257265773825,0.0007122485148654801,0.0005455012521459023,264.9439499016552,78416,4900
1.7621725735878904,0.004638934645336123,0.010317490720190108,0.010388974937828904,0.009975468106218011,0.009630810229047652,0.010353598945267207,0.004638934645336123,0.013937068050632218,0.0035272116351805125,0.0007679441503379678,0.00048579039535473386,0.013937068050632218,0.0035272116351805125,0.0007679441503379678,0.00048579039535473386,265.7483351970848,80016,5000
1.7598461284159415,0.004297699568560345,0.012712235320359465,0.012687640248741602,0.012700608272179208,0.012795873911089037,0.01249026834586401,0.004297699568560345,0.012835364606050583,0.003630814082444516,0.0007422819083137917,0.00042325847440224604,0.012835364606050583,0.003630814082444516,0.0007422819083137917,0.00042325847440224604,279.70325377386274,81616,5100
0.9253427423735958,0.0040329262282466525,0.007513026059605181,0.0068447639817075055,0.0077019364821295675,0.007653930844883227,0.007569665678157428,0.0040329262282466525,0.01257245686655098,0.003109199280937086,0.0006871727301727144,0.00046765138823504863,0.01257245686655098,0.003109199280937086,0.0006871727301727144,0.00046765138823504863,281.7626625924049,83216,5200
0.984904901054584,0.005511161368340253,0.007285337261855602,0.007716394337463785,0.006817966171808928,0.007101077026303613,0.007011892839648724,0.005511161368340253,0.016731577292704122,0.003112494793809664,0.0008087070589751348,0.0005624352281855591,0.016731577292704122,0.003112494793809664,0.0008087070589751348,0.0005624352281855591,280.734723099229,84816,5300
0.792342480062296,0.004573668264783919,0.00618502554949373,0.0059447161793767704,0.006462902868380553,0.006142515496900066,0.006245053088519188,0.004573668264783919,0.013157717309538894,0.002809953493310515,0.0006772811724565542,0.0005042860976046598,0.013157717309538894,0.002809953493310515,0.0006772811724565542,0.0005042860976046598,280.208228179096,86416,5400
0.806120145536833,0.003778889910317956,0.006041448987089097,0.006028073689559007,0.005916401250179321,0.006199916837116078,0.005870631945115609,0.003778889910317956,0.011707689019590998,0.0025965126200851755,0.0005794026590883734,0.0003786760668657968,0.011707689019590998,0.0025965126200851755,0.0005794026590883734,0.0003786760668657968,280.4513308114901,88016,5500
0.8036725819705778,0.0033340547699481243,0.00579747405834496,0.005831463898313379,0.005687582898488728,0.005671528765987557,0.005890401303281123,0.0033340547699481243,0.00982973274846579,0.0025824375948610024,0.0005242745468496315,0.0003406608142986256,0.00982973274846579,0.0025824375948610024,0.0005242745468496315,0.0003406608142986256,279.40584453046864,89616,5600
0.7515112523702373,0.004141801065416074,0.0055962686752900484,0.005603661663912263,0.0054506074221160996,0.005664911343774298,0.005393380361417213,0.004141801065416074,0.012871474524035439,0.002396095254228771,0.0005881626512928051,0.00036657684633411143,0.012871474524035439,0.002396095254228771,0.0005881626512928051,0.00036657684633411143,279.60982842958225,91216,5700
0.7736475591872211,0.0037514736177399755,0.005465886981692164,0.00546625163036109,0.005366160232174431,0.005488020924379948,0.0054541284865734715,0.0037514736177399755,0.011126249808303483,0.002561527881499066,0.0006707231544398224,0.0004932403403175488,0.011126249808303483,0.002561527881499066,0.0006707231544398224,0.0004932403403175488,278.08131824485463,92816,5800
0.8160193231275301,0.003941722132731231,0.00546023555798456,0.005342915893177937,0.005503517732547452,0.0053939786953936695,0.005492305817847128,0.003941722132731231,0.011208465108085928,0.002809851110595307,0.0007612365448811545,0.0005988165181249455,0.011208465108085928,0.002809851110595307,0.0007612365448811545,0.0005988165181249455,279.4346615507668,94416,5900
0.8131463445327494,0.004165481916861609,0.005668516440782693,0.005393139978692465,0.005728496178107886,0.00532779052084108,0.0056157570927972324,0.004165481916861609,0.012815911141611286,0.0026191551785359484,0.0006082654329763557,0.00043882991396292884,0.012815911141611286,0.0026191551785359484,0.0006082654329763557,0.00043882991396292884,278.34320665958455,96016,6000
0.86974338518346,0.003115246971428861,0.005689506416674702,0.005476162139862516,0.005536507974814717,0.005724369531876789,0.005436545208362761,0.003115246971428861,0.009572692102978772,0.0024134139079402908,0.0005127880501310778,0.000340369400657779,0.009572692102978772,0.0024134139079402908,0.0005127880501310778,0.000340369400657779,280.14054280958845,97616,6100
1.691093725892782,0.0038570727675687534,0.009610039223916827,0.009681899999478438,0.009770914297125562,0.009318372467532744,0.00960230024861573,0.0038570727675687534,0.011248543736860989,0.003023799335236476,0.0006240847591826907,0.0003819252624429902,0.011248543736860989,0.003023799335236476,0.0006240847591826907,0.0003819252624429902,281.22393332307405,99216,6200
0.8632718025058673,0.004032879043952562,0.0063731137709692135,0.006092173225393293,0.006452456738169157,0.006520844313682871,0.006206405937619929,0.004032879043952562,0.012294942043892292,0.0028438233903956304,0.0006631423384876469,0.0004948250380279708,0.012294942043892292,0.0028438233903956304,0.0006631423384876469,0.0004948250380279708,281.42108406667234,100816,6300
0.7657320359014607,0.0033980181021615852,0.005535355680622162,0.005402823974028581,0.005634040745202185,0.005421586586475419,0.005452103428122058,0.0033980181021615852,0.009751960566155056,0.0025911831222246388,0.0005694978565007475,0.0004205507086788027,0.009751960566155056,0.0025911831222246388,0.0005694978565007475,0.0004205507086788027,281.9855442804825,102416,6400
0.7539492730268534,0.00408917476772331,0.005168861439451574,0.005146568950755368,0.00502309965140383,0.0052151793395822845,0.00517740996554494,0.00408917476772331,0.013155858195747798,0.00238283047691962,0.0006270335767927954,0.00040871862609249813,0.013155858195747798,0.00238283047691962,0.0006270335767927954,0.00040871862609249813,282.2571957941323,104016,6500
0.9909575503037564,0.004466723554069177,0.006075427997857333,0.006170755336907772,0.00583779955656854,0.00594121371200919,0.00591088346177115,0.004466723554069177,0.013359154416381884,0.0026268824174320955,0.000618446092648281,0.00044029079918220406,0.013359154416381884,0.0026268824174320955,0.000618446092648281,0.00044029079918220406,282.9703592095907,105616,6600
1.2305233175176815,0.0036765702441334727,0.007589749703183766,0.007344951697843049,0.00770961990827775,0.007837068160781687,0.0073690894713697675,0.0036765702441334727,0.01042101360070642,0.0029317846650634737,0.0005684752253276793,0.0003183453297421983,0.01042101360070642,0.0029317846650634737,0.0005684752253276793,0.0003183453297421983,289.28452316198116,107216,6700
0.8277460266448419,0.0038441127887927007,0.005594577156007292,0.005547018885486902,0.005407685081403645,0.005745074058241474,0.00555616651702161,0.0038441127887927007,0.011086292723793901,0.002577783100938705,0.0006384427706963284,0.0004857130619487314,0.011086292723793901,0.002577783100938705,0.0006384427706963284,0.0004857130619487314,289.7158644141839,108816,6800
0.7513442319302917,0.003679369107703678,0.00503349777078256,0.004999974844251806,0.004960995137134831,0.0048325466202683975,0.0051853682581956195,0.003679369107703678,0.010952418863605892,0.0023784670929206083,0.000561502498831547,0.00040816756163258123,0.010952418863605892,0.0023784670929206083,0.000561502498831547,0.00040816756163258123,290.31449299272,110416,6900
0.732689785631006,0.0037523245974443852,0.004792011224199088,0.0048523284215864874,0.004879124487105194,0.004769873548662522,0.004634255344096576,0.0037523245974443852,0.012580058136223697,0.002402801604315458,0.0005943612282862896,0.00042586431681149905,0.012580058136223697,0.002402801604315458,0.0005943612282862896,0.00042586431681149905,290.10807403692957,112016,7000
0.7068336913361227,0.003503864311496727,0.004569796442519876,0.004494146050378605,0.004434540308044216,0.0047329687660385335,0.004526221423262507,0.003503864311496727,0.010633105523555855,0.0022213418740390915,0.0005856506185591558,0.00039282829739215996,0.010633105523555855,0.0022213418740390915,0.0005856506185591558,0.00039282829739215996,292.05767848169313,113616,7100
0.7559948970463439,0.0035595913231372825,0.004831337241921572,0.004799741092582056,0.0048381581221149375,0.004781127686031385,0.0046256668859710765,0.0035595913231372825,0.011026929002873274,0.0023096846451310404,0.000587313573782697,0.00040248806184629376,0.011026929002873274,0.0023096846451310404,0.000587313573782697,0.00040248806184629376,292.7374364340383,115216,7200
0.7296938790205054,0.003170078623807058,0.004822111544199287,0.004928743479621667,0.004653397793586033,0.00461924265461526,0.004684601651217884,0.003170078623807058,0.009485547840004488,0.0022271749536522476,0.0004796325177900329,0.00032267393968284303,0.009485547840004488,0.0022271749536522476,0.0004796325177900329,0.00032267393968284303,294.51265507178994,116816,7300
0.6952104926885087,0.0036375384125858557,0.00451159307267517,0.004590803826811595,0.004517414840249554,0.004475982274588686,0.004503058922158457,0.0036375384125858557,0.01139708893114134,0.002214723083945147,0.00053824335917,0.0003903205695605535,0.01139708893114134,0.002214723083945147,0.00053824335917,0.0003903205695605535,293.25529615167494,118416,7400
0.6751855106957658,0.0032765856728656207,0.004396384109277279,0.00429358416554597,0.004304140130457405,0.004347455984022799,0.004497907589226591,0.0032765856728656207,0.010484056288583407,0.0019804834633289155,0.00047043905899670933,0.0003180187977833921,0.010484056288583407,0.0019804834633289155,0.00047043905899670933,0.0003180187977833921,294.2132935207677,120016,7500
1.0275638654023334,0.0038720539148198417,0.006180271853227167,0.005918384736265188,0.005790810360036976,0.006197236362806591,0.006100576008695778,0.0038720539148198417,0.01238443307713641,0.0024970064187847156,0.0005647612106584384,0.0003337076089407606,0.01238443307713641,0.0024970064187847156,0.0005647612106584384,0.0003337076089407606,290.36249687541493,121616,7600
0.8482341424732524,0.003491002295049841,0.005588592414278536,0.005646344599938997,0.005599024198927243,0.005162957550527681,0.005770959138317261,0.003491002295049841,0.01086859340062609,0.002396536469680468,0.00048785979924551655,0.0003184193784567917,0.01086859340062609,0.002396536469680468,0.00048785979924551655,0.0003184193784567917,292.7723937143728,123216,7700
0.7544579943982584,0.0036085959943011397,0.004796111609321089,0.004776941259668584,0.004896443477906519,0.004838309324861588,0.0046929430788452235,0.0036085959943011397,0.010586964391597857,0.002380866245409752,0.0005222462923973251,0.0003586113332268892,0.010586964391597857,0.002380866245409752,0.0005222462923973251,0.0003586113332268892,293.3709785483842,124816,7800
0.7249086312252404,0.0035427114716731,0.004590680559631438,0.004452788649083852,0.00469363751009137,0.004619471056994815,0.004488800434756278,0.0035427114716731,0.010331732833369573,0.0023532003514008027,0.0005550616139598478,0.0003680707629849543,0.010331732833369573,0.0023532003514008027,0.0005550616139598478,0.0003680707629849543,294.58047679144124,126416,7900
0.7419481510855314,0.004008917898172514,0.004610991629306226,0.00445109686337645,0.004543978416154113,0.004377851873726764,0.0045684390511952465,0.004008917898172514,0.013042746022083456,0.0022277747132890308,0.0004911664737093041,0.00033024578898725303,0.013042746022083456,0.0022277747132890308,0.0004911664737093041,0.00033024578898725303,294.98195350030414,128016,8000
0.7578162295945032,0.0032158794545102875,0.00450634978711605,0.0044107780642955435,0.004605905054651131,0.00428253969452432,0.004643700154942017,0.0032158794545102875,0.009632638551711483,0.0022248568034252876,0.0005028305760189844,0.0003610314834354146,0.009632638551711483,0.0022248568034252876,0.0005028305760189844,0.0003610314834354146,293.91050411566795,129616,8100
0.7022882979814944,0.0029820942349033435,0.004266651819925755,0.004273541201299181,0.004286337730293548,0.004175892336753884,0.0042591385977799046,0.0029820942349033435,0.008717619258810726,0.0021027723936920054,0.0005303471871013721,0.0003618065166119319,0.008717619258810726,0.0021027723936920054,0.0005303471871013721,0.0003618065166119319,294.1328978701314,131216,8200
0.6955427299013182,0.002812688795966097,0.004373845057561993,0.004483918491551899,0.004397366817569167,0.004375377153061167,0.00410100943970195,0.002812688795966097,0.008707691774187242,0.0020095938980962402,0.0003725848510851077,0.00022397555824923366,0.008707691774187242,0.0020095938980962402,0.0003725848510851077,0.00022397555824923366,296.86197018608976,132816,8300
